온실번호,조사일자,측정라인,표본번호,단체표준분류명,단체표준항목명,단체표준항목2명,조사항목,단위,조사항목값
3,2024-12-16,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-16,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-16,4,1,leafinfo,leafnumber,,엽수,개,7
3,2024-12-16,4,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-16,4,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-16,4,2,steminfo,plantheight,,초장,cm,26
3,2024-12-16,4,2,leafinfo,leaflength,,엽장,cm,10
3,2024-12-16,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-16,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-16,4,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-16,4,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-16,4,2,plantobjectinfo,fruitingnumber,,착과수,개,7
3,2024-12-16,5,1,steminfo,plantheight,,초장,cm,27
3,2024-12-16,5,1,leafinfo,leaflength,,엽장,cm,10
3,2024-12-16,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-16,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-16,5,1,leafinfo,leafnumber,,엽수,개,6
3,2024-12-16,5,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-16,5,1,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-16,5,2,steminfo,plantheight,,초장,cm,26
3,2024-12-16,5,2,leafinfo,leaflength,,엽장,cm,11
3,2024-12-16,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-16,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2024-12-16,5,2,leafinfo,leafnumber,,엽수,개,5
3,2024-12-16,5,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-16,5,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-23,1,1,steminfo,plantheight,,초장,cm,25
3,2024-12-23,1,1,leafinfo,leaflength,,엽장,cm,11
3,2024-12-23,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,1,1,leafinfo,petiolelength,,엽병장,cm,14
3,2024-12-23,1,1,leafinfo,leafnumber,,엽수,개,7
3,2024-12-23,1,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,1,1,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-23,1,2,steminfo,plantheight,,초장,cm,25
3,2024-12-23,1,2,leafinfo,leaflength,,엽장,cm,12
3,2024-12-23,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,1,2,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-23,1,2,leafinfo,leafnumber,,엽수,개,8
3,2024-12-23,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2024-12-23,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-23,2,1,steminfo,plantheight,,초장,cm,25
3,2024-12-23,2,1,leafinfo,leaflength,,엽장,cm,12
3,2024-12-23,2,1,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-23,2,1,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-23,2,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-23,2,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,2,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-23,2,2,steminfo,plantheight,,초장,cm,27
3,2024-12-23,2,2,leafinfo,leaflength,,엽장,cm,11
3,2024-12-23,2,2,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-23,2,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-23,2,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-23,2,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,2,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-23,3,1,steminfo,plantheight,,초장,cm,24
3,2024-12-23,3,1,leafinfo,leaflength,,엽장,cm,11
3,2024-12-23,3,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,3,1,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-23,3,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-23,3,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,3,1,plantobjectinfo,fruitingnumber,,착과수,개,6
3,2024-12-23,3,2,steminfo,plantheight,,초장,cm,28
3,2024-12-23,3,2,leafinfo,leaflength,,엽장,cm,12
3,2024-12-23,3,2,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-23,3,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-23,3,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-23,3,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,3,2,plantobjectinfo,fruitingnumber,,착과수,개,6
3,2024-12-23,4,1,steminfo,plantheight,,초장,cm,27
3,2024-12-23,4,1,leafinfo,leaflength,,엽장,cm,10
3,2024-12-23,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-23,4,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-23,4,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,4,1,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2024-12-23,4,2,steminfo,plantheight,,초장,cm,26
3,2024-12-23,4,2,leafinfo,leaflength,,엽장,cm,10
3,2024-12-23,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-23,4,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-23,4,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,4,2,plantobjectinfo,fruitingnumber,,착과수,개,6
3,2024-12-23,5,1,steminfo,plantheight,,초장,cm,27
3,2024-12-23,5,1,leafinfo,leaflength,,엽장,cm,10
3,2024-12-23,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-23,5,1,leafinfo,leafnumber,,엽수,개,7
3,2024-12-23,5,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,5,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-23,5,2,steminfo,plantheight,,초장,cm,26
3,2024-12-23,5,2,leafinfo,leaflength,,엽장,cm,11
3,2024-12-23,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-23,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2024-12-23,5,2,leafinfo,leafnumber,,엽수,개,6
3,2024-12-23,5,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-23,5,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-30,1,1,steminfo,plantheight,,초장,cm,25
3,2024-12-30,1,1,leafinfo,leaflength,,엽장,cm,11
3,2024-12-30,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,1,1,leafinfo,petiolelength,,엽병장,cm,14
3,2024-12-30,1,1,leafinfo,leafnumber,,엽수,개,7
3,2024-12-30,1,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,1,1,plantobjectinfo,fruitingnumber,,착과수,개,2
3,2024-12-30,1,2,steminfo,plantheight,,초장,cm,25
3,2024-12-30,1,2,leafinfo,leaflength,,엽장,cm,12
3,2024-12-30,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,1,2,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-30,1,2,leafinfo,leafnumber,,엽수,개,8
3,2024-12-30,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2024-12-30,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2024-12-30,2,1,steminfo,plantheight,,초장,cm,25
3,2024-12-30,2,1,leafinfo,leaflength,,엽장,cm,12
3,2024-12-30,2,1,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-30,2,1,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-30,2,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-30,2,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,2,1,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2024-12-30,2,2,steminfo,plantheight,,초장,cm,27
3,2024-12-30,2,2,leafinfo,leaflength,,엽장,cm,11
3,2024-12-30,2,2,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-30,2,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-30,2,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-30,2,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,2,2,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2024-12-30,3,1,steminfo,plantheight,,초장,cm,24
3,2024-12-30,3,1,leafinfo,leaflength,,엽장,cm,11
3,2024-12-30,3,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,3,1,leafinfo,petiolelength,,엽병장,cm,13
3,2024-12-30,3,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-30,3,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,3,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-30,3,2,steminfo,plantheight,,초장,cm,28
3,2024-12-30,3,2,leafinfo,leaflength,,엽장,cm,12
3,2024-12-30,3,2,leafinfo,leafwidth,,엽폭,cm,10
3,2024-12-30,3,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-30,3,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-30,3,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,3,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-30,4,1,steminfo,plantheight,,초장,cm,27
3,2024-12-30,4,1,leafinfo,leaflength,,엽장,cm,10
3,2024-12-30,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-30,4,1,leafinfo,leafnumber,,엽수,개,8
3,2024-12-30,4,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,4,1,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2024-12-30,4,2,steminfo,plantheight,,초장,cm,26
3,2024-12-30,4,2,leafinfo,leaflength,,엽장,cm,10
3,2024-12-30,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2024-12-30,4,2,leafinfo,leafnumber,,엽수,개,7
3,2024-12-30,4,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,4,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2024-12-30,5,1,steminfo,plantheight,,초장,cm,27
3,2024-12-30,5,1,leafinfo,leaflength,,엽장,cm,10
3,2024-12-30,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2024-12-30,5,1,leafinfo,leafnumber,,엽수,개,7
3,2024-12-30,5,1,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,5,1,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2024-12-30,5,2,steminfo,plantheight,,초장,cm,26
3,2024-12-30,5,2,leafinfo,leaflength,,엽장,cm,11
3,2024-12-30,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2024-12-30,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2024-12-30,5,2,leafinfo,leafnumber,,엽수,개,6
3,2024-12-30,5,2,steminfo,crowndiameter,,관부직경,cm,2
3,2024-12-30,5,2,plantobjectinfo,fruitingnumber,,착과수,개,2
3,2025-01-06,1,1,steminfo,plantheight,,초장,cm,26
3,2025-01-06,1,1,leafinfo,leaflength,,엽장,cm,11
3,2025-01-06,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,1,1,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-06,1,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-06,1,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-06,1,1,plantobjectinfo,fruitingnumber,,착과수,개,2
3,2025-01-06,1,2,steminfo,plantheight,,초장,cm,26
3,2025-01-06,1,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-06,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,1,2,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-06,1,2,leafinfo,leafnumber,,엽수,개,8
3,2025-01-06,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-06,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-06,2,1,steminfo,plantheight,,초장,cm,26
3,2025-01-06,2,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-06,2,1,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-06,2,1,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-06,2,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-06,2,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-06,2,1,plantobjectinfo,fruitingnumber,,착과수,개,2
3,2025-01-06,2,2,steminfo,plantheight,,초장,cm,27
3,2025-01-06,2,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-06,2,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-06,2,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-06,2,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-06,2,2,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-06,2,2,plantobjectinfo,fruitingnumber,,착과수,개,1
3,2025-01-06,3,1,steminfo,plantheight,,초장,cm,25
3,2025-01-06,3,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-06,3,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,3,1,leafinfo,petiolelength,,엽병장,cm,13
3,2025-01-06,3,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-06,3,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-06,3,1,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-06,3,2,steminfo,plantheight,,초장,cm,28
3,2025-01-06,3,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-06,3,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-06,3,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-06,3,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-06,3,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-06,3,2,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2025-01-06,4,1,steminfo,plantheight,,초장,cm,27
3,2025-01-06,4,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-06,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-06,4,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-06,4,1,steminfo,crowndiameter,,관부직경,cm,2
3,2025-01-06,4,1,plantobjectinfo,fruitingnumber,,착과수,개,1
3,2025-01-06,4,2,steminfo,plantheight,,초장,cm,26
3,2025-01-06,4,2,leafinfo,leaflength,,엽장,cm,10
3,2025-01-06,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-06,4,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-06,4,2,steminfo,crowndiameter,,관부직경,cm,2
3,2025-01-06,4,2,plantobjectinfo,fruitingnumber,,착과수,개,1
3,2025-01-06,5,1,steminfo,plantheight,,초장,cm,27
3,2025-01-06,5,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-06,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-06,5,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-06,5,1,steminfo,crowndiameter,,관부직경,cm,2
3,2025-01-06,5,1,plantobjectinfo,fruitingnumber,,착과수,개,1
3,2025-01-06,5,2,steminfo,plantheight,,초장,cm,26
3,2025-01-06,5,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-06,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-06,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-06,5,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-06,5,2,steminfo,crowndiameter,,관부직경,cm,2
3,2025-01-06,5,2,plantobjectinfo,fruitingnumber,,착과수,개,1
3,2025-01-13,1,1,steminfo,plantheight,,초장,cm,26
3,2025-01-13,1,1,leafinfo,leaflength,,엽장,cm,11
3,2025-01-13,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,1,1,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-13,1,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,1,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-13,1,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-13,1,2,steminfo,plantheight,,초장,cm,26
3,2025-01-13,1,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-13,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,1,2,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-13,1,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-13,2,1,steminfo,plantheight,,초장,cm,26
3,2025-01-13,2,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-13,2,1,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-13,2,1,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-13,2,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-13,2,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,2,1,plantobjectinfo,fruitingnumber,,착과수,개,6
3,2025-01-13,2,2,steminfo,plantheight,,초장,cm,27
3,2025-01-13,2,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-13,2,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-13,2,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-13,2,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,2,2,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-13,2,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-13,3,1,steminfo,plantheight,,초장,cm,25
3,2025-01-13,3,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-13,3,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,3,1,leafinfo,petiolelength,,엽병장,cm,13
3,2025-01-13,3,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-13,3,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,3,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-13,3,2,steminfo,plantheight,,초장,cm,28
3,2025-01-13,3,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-13,3,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-13,3,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-13,3,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,3,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,3,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-13,4,1,steminfo,plantheight,,초장,cm,27
3,2025-01-13,4,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-13,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-13,4,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,4,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-13,4,1,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-13,4,2,steminfo,plantheight,,초장,cm,26
3,2025-01-13,4,2,leafinfo,leaflength,,엽장,cm,10
3,2025-01-13,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-13,4,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-13,4,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,4,2,plantobjectinfo,fruitingnumber,,착과수,개,3
3,2025-01-13,5,1,steminfo,plantheight,,초장,cm,27
3,2025-01-13,5,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-13,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-13,5,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-13,5,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-13,5,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-13,5,2,steminfo,plantheight,,초장,cm,26
3,2025-01-13,5,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-13,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-13,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-13,5,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-13,5,2,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-13,5,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,1,1,steminfo,plantheight,,초장,cm,26
3,2025-01-20,1,1,leafinfo,leaflength,,엽장,cm,11
3,2025-01-20,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,1,1,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-20,1,1,leafinfo,leafnumber,,엽수,개,6
3,2025-01-20,1,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-20,1,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,1,2,steminfo,plantheight,,초장,cm,26
3,2025-01-20,1,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-20,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,1,2,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-20,1,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-20,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,1,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-20,2,1,steminfo,plantheight,,초장,cm,26
3,2025-01-20,2,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-20,2,1,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-20,2,1,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-20,2,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-20,2,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,2,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,2,2,steminfo,plantheight,,초장,cm,27
3,2025-01-20,2,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-20,2,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-20,2,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-20,2,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-20,2,2,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-20,2,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,3,1,steminfo,plantheight,,초장,cm,25
3,2025-01-20,3,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-20,3,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,3,1,leafinfo,petiolelength,,엽병장,cm,13
3,2025-01-20,3,1,leafinfo,leafnumber,,엽수,개,8
3,2025-01-20,3,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,3,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,3,2,steminfo,plantheight,,초장,cm,28
3,2025-01-20,3,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-20,3,2,leafinfo,leafwidth,,엽폭,cm,10
3,2025-01-20,3,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-20,3,2,leafinfo,leafnumber,,엽수,개,7
3,2025-01-20,3,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,3,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,4,1,steminfo,plantheight,,초장,cm,27
3,2025-01-20,4,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-20,4,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,4,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-20,4,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-20,4,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-20,4,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,4,2,steminfo,plantheight,,초장,cm,26
3,2025-01-20,4,2,leafinfo,leaflength,,엽장,cm,10
3,2025-01-20,4,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,4,2,leafinfo,petiolelength,,엽병장,cm,16
3,2025-01-20,4,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-20,4,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,4,2,plantobjectinfo,fruitingnumber,,착과수,개,4
3,2025-01-20,5,1,steminfo,plantheight,,초장,cm,27
3,2025-01-20,5,1,leafinfo,leaflength,,엽장,cm,10
3,2025-01-20,5,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,5,1,leafinfo,petiolelength,,엽병장,cm,17
3,2025-01-20,5,1,leafinfo,leafnumber,,엽수,개,7
3,2025-01-20,5,1,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-20,5,1,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-20,5,2,steminfo,plantheight,,초장,cm,26
3,2025-01-20,5,2,leafinfo,leaflength,,엽장,cm,11
3,2025-01-20,5,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-20,5,2,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-20,5,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-20,5,2,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-20,5,2,plantobjectinfo,fruitingnumber,,착과수,개,5
3,2025-01-31,1,1,steminfo,plantheight,,초장,cm,26
3,2025-01-31,1,1,leafinfo,leaflength,,엽장,cm,11
3,2025-01-31,1,1,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-31,1,1,leafinfo,petiolelength,,엽병장,cm,15
3,2025-01-31,1,1,leafinfo,leafnumber,,엽수,개,6
3,2025-01-31,1,1,steminfo,crowndiameter,,관부직경,cm,2.3
3,2025-01-31,1,1,plantobjectinfo,fruitingnumber,,착과수,개,8
3,2025-01-31,1,2,steminfo,plantheight,,초장,cm,26
3,2025-01-31,1,2,leafinfo,leaflength,,엽장,cm,12
3,2025-01-31,1,2,leafinfo,leafwidth,,엽폭,cm,9
3,2025-01-31,1,2,leafinfo,petiolelength,,엽병장,cm,14
3,2025-01-31,1,2,leafinfo,leafnumber,,엽수,개,6
3,2025-01-31,1,2,steminfo,crowndiameter,,관부직경,cm,2.5
3,2025-01-31,1,2,plantobjectinfo,fruitingnumber,,착과수,개,7
3,2025-01-31,2,1,steminfo,plantheight,,초장,cm,26
3,2025-01-31,2,1,leafinfo,leaflength,,엽장,cm,12
3,2025-01-31,2,1,leafinfo,leafwidth,,엽폭,cm,10
